uid,key,entry_type,reference_kind,reference_family,is_paper,is_web_resource,doi_search_eligible,classification_reason,title,authors,year,source,publisher,url,url_host,url_status,url_http_status,url_final,local_doi,discovered_doi,trusted_doi,doi_status,doi_source,doi_confidence,doi_title_similarity,doi_year_difference,doi_author_match,doi_source_similarity,doi_remote_type,doi_type_compatible,publisher_landing_page,doi_resolution_status,missing_required_fields
164:fiedler2022techno,fiedler2022techno,article,journal_article,scholarly,True,False,True,@article,Techno-economic analysis of grid-connected PV battery solutions for holiday homes in Sweden,"Fiedler, Frank and Matas, Joaquin Coll",2022,Energies,MDPI,,,not_checked,,,,10.3390/en15082838,10.3390/en15082838,found_high_confidence,Crossref search,1.0,1.0,0,True,1.0,journal-article,True,https://www.mdpi.com/1996-1073/15/8/2838,resolved,
165:forero2022profitability,forero2022profitability,article,journal_article,scholarly,True,False,True,@article,Profitability analysis on demand-side flexibility: A review,"Forero-Quintero, Jose-Fernando and Villafafila-Robles, Roberto and Barja-Martinez, Sara and Munne-Collado, Ingrid and Olivella-Rosell, Pol and Montesinos-Miracle, Daniel",2022,Renewable and Sustainable Energy Reviews,Elsevier,,,not_checked,,,,10.1016/j.rser.2022.112906,10.1016/j.rser.2022.112906,found_high_confidence,Crossref search,1.0,1.0,0,True,1.0,journal-article,True,https://linkinghub.elsevier.com/retrieve/pii/S1364032122007882,resolved,
166:good2019transactive,good2019transactive,article,journal_article,scholarly,True,False,True,@article,A transactive energy modelling and assessment framework for demand response business cases in smart distributed multi-energy systems,"Good, Nicholas and Cese\ na, Eduardo A Mart\' nez and Heltorp, Christopher and Mancarella, Pierluigi",2019,Energy,Elsevier,,,not_checked,,,,10.1016/j.energy.2018.02.089,10.1016/j.energy.2018.02.089,found_high_confidence,Crossref search,1.0,1.0,0,True,1.0,journal-article,True,https://linkinghub.elsevier.com/retrieve/pii/S0360544218303177,resolved,
167:wang2020integrated,wang2020integrated,article,journal_article,scholarly,True,False,True,@article,"Integrated techno-economic modeling, flexibility analysis, and business case assessment of an urban virtual power plant with multi-market co-optimization","Wang, Han and Riaz, Shariq and Mancarella, Pierluigi",2020,Applied Energy,Elsevier,,,not_checked,,,,10.1016/j.apenergy.2019.114142,10.1016/j.apenergy.2019.114142,found_high_confidence,Crossref search,1.0,1.0,0,True,1.0,journal-article,True,https://linkinghub.elsevier.com/retrieve/pii/S030626191931829X,resolved,
168:mcgarry2024electrified,mcgarry2024electrified,article,journal_article,scholarly,True,False,True,@article,"Electrified heat and transport: Energy demand futures, their impacts on power networks and what it means for system flexibility","McGarry, Connor and Dixon, James and Flower, Jack and Bukhsh, Waqquas and Brand, Christian and Bell, Keith and Galloway, Stuart",2024,Applied Energy,Elsevier,,,not_checked,,,,10.1016/j.apenergy.2024.122836,10.1016/j.apenergy.2024.122836,found_high_confidence,Crossref search,1.0,1.0,0,True,1.0,journal-article,True,https://linkinghub.elsevier.com/retrieve/pii/S0306261924002198,resolved,
169:maask2025exploring,maask2025exploring,article,journal_article,scholarly,True,False,True,@article,"Exploring the Landscape of End User Energy Flexibility: A Systematic Review of Technologies, Challenges, and Opportunities","Maask, Vahur and Agabus, Hannes and Tiismus, Hans and Astapov, Victor and Ahmadiahangar, Roya and Kor\ otko, Tarmo and Rosin, Argo",2025,IEEE Access,IEEE,,,not_checked,,,,10.1109/access.2025.3599989,10.1109/access.2025.3599989,found_high_confidence,Crossref search,1.0,1.0,0,True,1.0,journal-article,True,https://ieeexplore.ieee.org/document/11129056/,resolved,
170:poudineh2014distributed,poudineh2014distributed,article,journal_article,scholarly,True,False,True,@article,"Distributed generation, storage, demand response and energy efficiency as alternatives to grid capacity enhancement","Poudineh, Rahmatallah and Jamasb, Tooraj",2014,Energy policy,Elsevier,,,not_checked,,,,10.1016/j.enpol.2013.11.073,10.1016/j.enpol.2013.11.073,found_high_confidence,Crossref search,1.0,1.0,0,True,1.0,journal-article,True,https://linkinghub.elsevier.com/retrieve/pii/S0301421513012032,resolved,
171:eltohamy2026enhancing,eltohamy2026enhancing,article,journal_article,scholarly,True,False,True,@article,"Enhancing Electric Grid Flexibility for the Integration of Variable Renewable Energy: Challenges, Innovations, and Future Directions","Eltohamy, M Saber and Aldawsari, Muhayya S and Raouf, Amir and Youssef, Hossam and Ahmed, Ijaz and Alsenani, Theyab R and Kim, Yun-Su and Ahmed, MMR",2026,IEEE Access,IEEE,,,not_checked,,,,10.1109/access.2026.3660837,10.1109/access.2026.3660837,found_high_confidence,Crossref search,1.0,1.0,0,True,1.0,journal-article,True,https://ieeexplore.ieee.org/document/11370851/,resolved,
172:noorollahi2025low,noorollahi2025low,article,journal_article,scholarly,True,False,True,@article,Low carbon solar-based sustainable energy system planning for residential buildings,"Noorollahi, Younes and Zahedi, Rahim and Ahmadi, Esmaeil and Khaledi, Arian",2025,Renewable and Sustainable Energy Reviews,Elsevier,,,not_checked,,,,10.1016/j.rser.2024.114942,10.1016/j.rser.2024.114942,found_high_confidence,Crossref search,1.0,1.0,0,True,1.0,journal-article,True,https://linkinghub.elsevier.com/retrieve/pii/S1364032124006683,resolved,
173:pantovs2025enhancing,pantovs2025enhancing,article,journal_article,scholarly,True,False,True,@article,Enhancing power system reliability through demand flexibility of Grid-Interactive Efficient Buildings: A thermal model-based optimization approach,"Pantos, Milos and Lukas, Lucija",2025,Applied Energy,Elsevier,,,not_checked,,,,10.1093/humrep/deaf097.1009,,candidate_manual_review,Crossref search,0.2841,0.2523,0,False,0.25,journal-article,True,,,
174:yu2024hierarchical,yu2024hierarchical,article,journal_article,scholarly,True,False,True,@article,A hierarchical framework for aggregating grid-interactive buildings with thermal and battery energy storage,"Yu, Min Gyung and Ma, Xu and Wu, Di",2024,Journal of Energy Storage,Elsevier,,,not_checked,,,,10.2139/ssrn.4766782,,candidate_manual_review,Crossref search,1.0,1.0,0,True,0.0,posted-content,False,,,
175:han2023home,han2023home,article,journal_article,scholarly,True,False,True,@article,"Home energy management systems: A review of the concept, architecture, and scheduling strategies","Han, Binghui and Zahraoui, Younes and Mubin, Marizan and Mekhilef, Saad and Seyedmahmoudian, Mehdi and Stojcevski, Alex",2023,Ieee Access,IEEE,,,not_checked,,,,10.1109/access.2023.3248502,10.1109/access.2023.3248502,found_high_confidence,Crossref search,1.0,1.0,0,True,1.0,journal-article,True,https://ieeexplore.ieee.org/document/10050860/,resolved,
176:nebey2024recent,nebey2024recent,article,journal_article,scholarly,True,False,True,@article,Recent advancement in demand side energy management system for optimal energy utilization,"Nebey, Abraham Hizkiel",2024,Energy Reports,Elsevier,,,not_checked,,,,10.1016/j.egyr.2024.05.028,10.1016/j.egyr.2024.05.028,found_high_confidence,Crossref search,1.0,1.0,0,True,1.0,journal-article,True,https://linkinghub.elsevier.com/retrieve/pii/S2352484724003093,resolved,
177:ranaboldo2024comprehensive,ranaboldo2024comprehensive,article,journal_article,scholarly,True,False,True,@article,A comprehensive overview of industrial demand response status in Europe,"Ranaboldo, Matteo and Aragues-Pe\ nalba, Monica and Arica, Emrah and Bade, Alexander and Bullich-Massague, Eduard and Burgio, Alessandro and Caccamo, Chiara and Caprara, Adriano and Cimmino, Domenico and Domenech, Bruno and others",2024,Renewable and Sustainable Energy Reviews,Elsevier,,,not_checked,,,,10.1016/j.rser.2024.114797,10.1016/j.rser.2024.114797,found_high_confidence,Crossref search,1.0,1.0,0,True,1.0,journal-article,True,https://linkinghub.elsevier.com/retrieve/pii/S1364032124005239,resolved,
178:manso2025optimising,manso2025optimising,article,journal_article,scholarly,True,False,True,@article,Optimising flexibility in highly electrified energy communities: A Mediterranean perspective,"Manso-Burgos, Alvaro and Ribo-Perez, D and Aparisi-Cerda, Isabel and Gomez-Navarro, Tomas and Madani, Hatef",2025,Applied Energy,Elsevier,,,not_checked,,,,10.1016/j.apenergy.2025.126172,10.1016/j.apenergy.2025.126172,found_high_confidence,Crossref search,1.0,1.0,0,True,1.0,journal-article,True,https://linkinghub.elsevier.com/retrieve/pii/S030626192500902X,resolved,
179:leprince2023can,leprince2023can,article,journal_article,scholarly,True,False,True,@article,Can occupant behaviors affect urban energy planning? Distributed stochastic optimization for energy communities,"Leprince, Julien and Schledorn, Amos and Guericke, Daniela and Dominkovic, Dominik Franjo and Madsen, Henrik and Zeiler, Wim",2023,Applied Energy,Elsevier,,,not_checked,,,,10.1016/j.apenergy.2023.121589,10.1016/j.apenergy.2023.121589,found_high_confidence,Crossref search,1.0,1.0,0,True,1.0,journal-article,True,https://linkinghub.elsevier.com/retrieve/pii/S0306261923009534,resolved,
180:van2025pv,van2025pv,article,journal_article,scholarly,True,False,True,@article,"PV for what? A PV self-sufficiency analysis of electric vehicles, heat pumps, and home storage","van der Kam, Mart and Pena-Bello, Alejandro and Parra, David",2025,Energy,Elsevier,,,not_checked,,,,10.1016/j.energy.2025.137774,10.1016/j.energy.2025.137774,found_high_confidence,Crossref search,1.0,1.0,0,True,1.0,journal-article,True,https://linkinghub.elsevier.com/retrieve/pii/S0360544225034164,resolved,
181:dawes2025energy,dawes2025energy,article,journal_article,scholarly,True,False,True,@article,Energy flexibility at multi-building scales: A review of the dominant factors and their uncertainties,"Dawes, George and Kirant-Mitic, Tugcin and Jiang, Zixin and Le Dreau, Jerome and Cai, Hanmin and Cui, Jiyuan and Townsend, Jordan and Bampoulas, Adamantios and Li, Rongling and Lopes, Rui Amaral and others",2025,Energy and Buildings,Elsevier,,,not_checked,,,,10.1016/j.enbuild.2025.116157,10.1016/j.enbuild.2025.116157,found_high_confidence,Crossref search,1.0,1.0,0,True,1.0,journal-article,True,https://linkinghub.elsevier.com/retrieve/pii/S0378778825008874,resolved,
182:scrocca2026local,scrocca2026local,article,journal_article,scholarly,True,False,True,@article,"Local flexibility markets in Europe: A critical review of market designs, operational maturity and stakeholder perspectives","Scrocca, Andrea and Dacco, Edoardo and Andreotti, Diego and Rancilio, Giuliano and Bovera, Filippo and Falabretti, Davide and Delfanti, Maurizio",2026,Renewable and Sustainable Energy Reviews,Elsevier,,,not_checked,,,,10.1016/j.rser.2025.116434,10.1016/j.rser.2025.116434,found_high_confidence,Crossref search,1.0,1.0,0,True,1.0,journal-article,True,https://linkinghub.elsevier.com/retrieve/pii/S1364032125011074,resolved,
183:few2023over,few2023over,article,journal_article,scholarly,True,False,True,@article,The over-prediction of energy use by EPCs in Great Britain: A comparison of EPC-modelled and metered primary energy use intensity,"Few, Jessica and Manouseli, Despina and McKenna, Eoghan and Pullinger, Martin and Zapata-Webborn, Ellen and Elam, Simon and Shipworth, David and Oreszczyn, Tadj",2023,Energy and Buildings,Elsevier,,,not_checked,,,,10.1016/j.enbuild.2023.113024,,candidate_manual_review,Crossref search,1.0,1.0,0,True,1.0,journal-article,True,,,
184:li2023data,li2023data,article,journal_article,scholarly,True,False,True,@article,Data-driven key performance indicators and datasets for building energy flexibility: A review and perspectives,"Li, Han and Johra, Hicham and de Andrade Pereira, Flavia and Hong, Tianzhen and Le Dreau, Jerome and Maturo, Anthony and Wei, Mingjun and Liu, Yapan and Saberi-Derakhtenjani, Ali and Nagy, Zoltan and others",2023,Applied Energy,Elsevier,,,not_checked,,,,10.1016/j.apenergy.2023.121217,10.1016/j.apenergy.2023.121217,found_high_confidence,Crossref search,1.0,1.0,0,True,1.0,journal-article,True,https://linkinghub.elsevier.com/retrieve/pii/S0306261923005810,resolved,
185:li2022ten,li2022ten,article,journal_article,scholarly,True,False,True,@article,Ten questions concerning energy flexibility in buildings,"Li, Rongling and Satchwell, Andrew J and Finn, Donal and Christensen, Toke Haunstrup and Kummert, Michael and Le Dreau, Jerome and Lopes, Rui Amaral and Madsen, Henrik and Salom, Jaume and Henze, Gregor and others",2022,Building and Environment,Elsevier,,,not_checked,,,,10.1016/j.buildenv.2022.109461,10.1016/j.buildenv.2022.109461,found_high_confidence,Crossref search,1.0,1.0,0,True,1.0,journal-article,True,https://linkinghub.elsevier.com/retrieve/pii/S0360132322006928,resolved,
186:reynders2018energy,reynders2018energy,article,journal_article,scholarly,True,False,True,@article,Energy flexible buildings: An evaluation of definitions and quantification methodologies applied to thermal storage,"Reynders, Glenn and Lopes, Rui Amaral and Marszal-Pomianowska, Anna and Aelenei, Daniel and Martins, Joao and Saelens, Dirk",2018,Energy and Buildings,Elsevier,,,not_checked,,,,10.1016/j.enbuild.2018.02.040,10.1016/j.enbuild.2018.02.040,found_high_confidence,Crossref search,1.0,1.0,0,True,1.0,journal-article,True,https://linkinghub.elsevier.com/retrieve/pii/S037877881732947X,resolved,
187:zhao2017geometric,zhao2017geometric,article,journal_article,scholarly,True,False,True,@article,A geometric approach to aggregate flexibility modeling of thermostatically controlled loads,"Zhao, Lin and Zhang, Wei and Hao, He and Kalsi, Karanjit",2017,IEEE Transactions on Power Systems,IEEE,,,not_checked,,,,10.1109/tpwrs.2017.2674699,10.1109/tpwrs.2017.2674699,found_high_confidence,Crossref search,1.0,1.0,0,True,1.0,journal-article,True,https://ieeexplore.ieee.org/document/7864461/,resolved,
188:zhang2024aggregation,zhang2024aggregation,article,journal_article,scholarly,True,False,True,@article,Aggregation of building predictive energy flexibility in smart microgrid,"Zhang, Zhigang and Gueguen, Herve",2024,International Journal of Electrical Power & Energy Systems,Elsevier,,,not_checked,,,,10.1016/j.ijepes.2024.110073,10.1016/j.ijepes.2024.110073,found_high_confidence,Crossref search,1.0,1.0,0,True,1.0,journal-article,True,https://linkinghub.elsevier.com/retrieve/pii/S0142061524002941,resolved,
189:langer2020optimal,langer2020optimal,article,journal_article,scholarly,True,False,True,@article,An optimal home energy management system for modulating heat pumps and photovoltaic systems,"Langer, Lissy and Volling, Thomas",2020,Applied Energy,Elsevier,,,not_checked,,,,10.1016/j.apenergy.2020.115661,10.1016/j.apenergy.2020.115661,found_high_confidence,Crossref search,1.0,1.0,0,True,1.0,journal-article,True,https://linkinghub.elsevier.com/retrieve/pii/S0306261920311570,resolved,
190:taha2017buildings,taha2017buildings,article,journal_article,scholarly,True,False,True,@article,Buildings-to-grid integration framework,"Taha, Ahmad F and Gatsis, Nikolaos and Dong, Bing and Pipri, Ankur and Li, Zhaoxuan",2017,IEEE Transactions on Smart Grid,IEEE,,,not_checked,,,,10.1109/tsg.2017.2761861,,candidate_manual_review,Crossref search,0.92,1.0,2,True,1.0,journal-article,True,,,
191:d2019mapping,d2019mapping,article,journal_article,scholarly,True,False,True,@article,"Mapping the energy flexibility potential of single buildings equipped with optimally-controlled heat pump, gas boilers and thermal storage","D’Ettorre, Francesco and De Rosa, Mattia and Conti, Paolo and Testi, Daniele and Finn, Donal",2019,Sustainable Cities and Society,Elsevier,,,not_checked,,,,,,not_found,,0.0,0.0,,False,0.0,,False,,,
192:jafarinejad2025impact,jafarinejad2025impact,article,journal_article,scholarly,True,False,True,@article,Impact of district building features on energy flexibility: MPC-driven demand response across multiple time scales,"Jafarinejad, Tohid and Erfani, Arash and Saelens, Dirk",2025,Energy and Buildings,Elsevier,,,not_checked,,,,10.1016/j.enbuild.2025.116626,10.1016/j.enbuild.2025.116626,found_high_confidence,Crossref search,0.972,1.0,1,True,1.0,journal-article,True,https://linkinghub.elsevier.com/retrieve/pii/S0378778825013568,resolved,
193:dorahaki2025flexibility,dorahaki2025flexibility,article,journal_article,scholarly,True,False,True,@article,A flexibility-oriented model for a sustainable local multi-carrier energy community: A hybrid multi-objective probabilistic-IGDT optimization approach,"Dorahaki, Sobhan and MollahassaniPour, Mojgan and Rashidinejad, Masoud and Siano, Pierluigi and Shafie-khah, Miadreza",2025,Applied Energy,Elsevier,,,not_checked,,,,10.1016/j.apenergy.2024.124678,10.1016/j.apenergy.2024.124678,found_high_confidence,Crossref search,1.0,1.0,0,True,1.0,journal-article,True,https://linkinghub.elsevier.com/retrieve/pii/S0306261924020610,resolved,
194:selim2025optimization,selim2025optimization,article,journal_article,scholarly,True,False,True,@article,Optimization framework for multi-vector energy communities with uncertainty-aware energy management,"Selim, Alaa and Mo, Huadong and Pota, Hemanshu",2025,Applied Energy,Elsevier,,,not_checked,,,,10.1016/j.apenergy.2025.126145,10.1016/j.apenergy.2025.126145,found_high_confidence,Crossref search,1.0,1.0,0,True,1.0,journal-article,True,https://linkinghub.elsevier.com/retrieve/pii/S030626192500875X,resolved,
195:haklay2008openstreetmap,haklay2008openstreetmap,article,journal_article,scholarly,True,False,True,@article,Openstreetmap: User-generated street maps,"Haklay, Mordechai and Weber, Patrick",2008,IEEE Pervasive computing,Ieee,,,not_checked,,,,10.1109/mprv.2008.80,10.1109/mprv.2008.80,found_high_confidence,Crossref search,1.0,1.0,0,True,1.0,journal-article,True,https://ieeexplore.ieee.org/document/4653466/,resolved,
196:creque2005use,creque2005use,article,journal_article,scholarly,True,False,True,@article,Use of GIS-derived landscape-scale habitat features to explain spatial patterns of fish density in Michigan rivers,"Creque, Sara M and Rutherford, Edward S and Zorn, Troy G",2005,North American Journal of Fisheries Management,"Oxford University Press Oxford, UK",,,not_checked,,,,10.1577/m04-121.1,10.1577/m04-121.1,found_high_confidence,Crossref search,1.0,1.0,0,True,1.0,journal-article,True,,http_403,
197:mohseni2025hybrid,mohseni2025hybrid,article,journal_article,scholarly,True,False,True,@article,A hybrid Gaussian process-integrated deep learning model for retrofitted building energy optimization in smart city ecosystems,"Mohseni-Gharyehsafa, Behnam and Hussain, Shahid and Fahy, Amy and De Rosa, Mattia and Pallonetto, Fabiano",2025,Applied Energy,Elsevier,,,not_checked,,,,10.1016/j.apenergy.2025.125643,10.1016/j.apenergy.2025.125643,found_high_confidence,Crossref search,1.0,1.0,0,True,1.0,journal-article,True,https://linkinghub.elsevier.com/retrieve/pii/S0306261925003733,resolved,
198:mohseni2025energy,mohseni2025energy,article,journal_article,scholarly,True,False,True,@article,Energy flexibility and management software in building clusters: A comprehensive review,"Mohseni-Gharyehsafa, Behnam and Bampoulas, Adamantios and Finn, Donal and Pallonetto, Fabiano",2025,Next Energy,Elsevier,,,not_checked,,,,10.1016/j.nxener.2025.100250,10.1016/j.nxener.2025.100250,found_high_confidence,Crossref search,1.0,1.0,0,True,1.0,journal-article,True,https://linkinghub.elsevier.com/retrieve/pii/S2949821X25000134,resolved,
199:ramesh2025optimising,ramesh2025optimising,article,journal_article,scholarly,True,False,True,@article,"Optimising energy flexibility in Finnish residential buildings: A comparative study of PI, rule-based and model predictive control strategies","Ramesh, Rakesh and Rehman, Hassam Ur and Hasan, Ala and Eerolainen, Leena and Yin, Hang and Hamdy, Mohamed",2025,Energy and Buildings,Elsevier,,,not_checked,,,,10.1016/j.enbuild.2025.115727,10.1016/j.enbuild.2025.115727,found_high_confidence,Crossref search,1.0,1.0,0,True,1.0,journal-article,True,https://linkinghub.elsevier.com/retrieve/pii/S0378778825004578,resolved,
200:bay2022distributed,bay2022distributed,article,journal_article,scholarly,True,False,True,@article,"Distributed model predictive control for coordinated, grid-interactive buildings","Bay, Christopher J and Chintala, Rohit and Chinde, Venkatesh and King, Jennifer",2022,Applied Energy,Elsevier,,,not_checked,,,,10.1016/j.apenergy.2022.118612,10.1016/j.apenergy.2022.118612,found_high_confidence,Crossref search,1.0,1.0,0,True,1.0,journal-article,True,https://linkinghub.elsevier.com/retrieve/pii/S0306261922000861,resolved,
201:dash2016flower,dash2016flower,article,journal_article,scholarly,True,False,True,@article,Flower pollination algorithm optimized PI-PD cascade controller in automatic generation control of a multi-area power system,"Dash, Puja and Saikia, Lalit Chandra and Sinha, Nidul",2016,International Journal of Electrical Power & Energy Systems,Elsevier,,,not_checked,,,,10.1016/j.ijepes.2016.02.028,10.1016/j.ijepes.2016.02.028,found_high_confidence,Crossref search,1.0,1.0,0,True,1.0,journal-article,True,https://linkinghub.elsevier.com/retrieve/pii/S0142061516302903,resolved,
202:kabeyi2023levelized,kabeyi2023levelized,article,journal_article,scholarly,True,False,True,@article,The levelized cost of energy and modifications for use in electricity generation planning,"Kabeyi, Moses Jeremiah Barasa and Olanrewaju, Oludolapo Akanni",2023,Energy Reports,Elsevier,,,not_checked,,,,10.1016/j.egyr.2023.06.036,10.1016/j.egyr.2023.06.036,found_high_confidence,Crossref search,1.0,1.0,0,True,1.0,journal-article,True,https://linkinghub.elsevier.com/retrieve/pii/S2352484723010569,resolved,
203:wilby2014empirical,wilby2014empirical,article,journal_article,scholarly,True,False,True,@article,Empirical and dynamic primary energy factors,"Wilby, Mark Richard and Gonzalez, Ana Belen Rodr\' guez and D\' az, Juan Jose Vinagre",2014,Energy,Elsevier,,,not_checked,,,,10.1016/j.energy.2014.06.083,10.1016/j.energy.2014.06.083,found_high_confidence,Crossref search,1.0,1.0,0,True,1.0,journal-article,True,https://linkinghub.elsevier.com/retrieve/pii/S0360544214007828,resolved,
204:gaspars2019project,gaspars2019project,article,journal_article,scholarly,True,False,True,@article,Project net present value estimation under uncertainty,"Gaspars-Wieloch, Helena",2019,Central European Journal of Operations Research,Springer,,,not_checked,,,,10.1007/s10100-017-0500-0,10.1007/s10100-017-0500-0,found_high_confidence,Crossref search,1.0,1.0,0,True,1.0,journal-article,True,https://link.springer.com/article/10.1007/s10100-017-0500-0,resolved,
205:yard2000developments,yard2000developments,article,journal_article,scholarly,True,False,True,@article,Developments of the payback method,"Yard, Stefan",2000,International journal of production economics,Elsevier,,,not_checked,,,,10.1016/s0925-5273(00)00003-7,10.1016/s0925-5273(00)00003-7,found_high_confidence,Crossref search,1.0,1.0,0,True,1.0,journal-article,True,https://linkinghub.elsevier.com/retrieve/pii/S0925527300000037,resolved,
206:emblemsvaag2025rethinking,emblemsvaag2025rethinking,article,journal_article,scholarly,True,False,True,@article,Rethinking the “Levelized Cost of Energy”: A critical review and evaluation of the concept,"Emblemsv g, Jan",2025,Energy Research & Social Science,Elsevier,,,not_checked,,,,,,not_found,,0.0,0.0,,False,0.0,,False,,,
207:drgovna2020all,drgovna2020all,article,journal_article,scholarly,True,False,True,@article,All you need to know about model predictive control for buildings,"Drgona, Jan and Arroyo, Javier and Figueroa, Iago Cupeiro and Blum, David and Arendt, Krzysztof and Kim, Donghun and Olle, Enric Perarnau and Oravec, Juraj and Wetter, Michael and Vrabie, Draguna L and others",2020,Annual reviews in control,Elsevier,,,not_checked,,,,,,not_found,,0.0,0.0,,False,0.0,,False,,,
208:yuan2025flexibility,yuan2025flexibility,article,journal_article,scholarly,True,False,True,@article,"Flexibility Provision From Urban Buildings to Low-Carbon Power Systems: Quantification, Aggregation and System Integration","Yuan, Hening and Tang, Wenhu",2025,IET Energy Systems Integration,Wiley Online Library,,,not_checked,,,,10.1049/esi2.70017,10.1049/esi2.70017,found_high_confidence,Crossref search,1.0,1.0,0,True,1.0,journal-article,True,,http_403,
209:zhang2025energy,zhang2025energy,article,journal_article,scholarly,True,False,True,@article,"Energy Flexibility Realization in Grid-Interactive Buildings for Demand Response: State-of-the-Art Review on Strategies, Resources, Control, and KPIs","Zhang, Long and Huo, Meng and Zhou, Teng and Pan, Jiapeng and Xu, Yin",2025,Energies,MDPI,,,not_checked,,,,10.3390/en18184960,10.3390/en18184960,found_high_confidence,Crossref search,1.0,1.0,0,True,1.0,journal-article,True,https://www.mdpi.com/1996-1073/18/18/4960,resolved,
210:petrucci2025large,petrucci2025large,article,journal_article,scholarly,True,False,True,@article,Large-scale load profiling for energy flexibility in residential buildings: A data-driven approach for load aggregation through representative clusters,"Petrucci, Andrea and Vallianos, Charalampos and Candanedo, Jose Agust\' n and Buonomano, Annamaria and Athienitis, Andreas",2025,Energy and Buildings,Elsevier,,,not_checked,,,,10.2139/ssrn.5233704,,candidate_manual_review,Crossref search,1.0,1.0,0,True,0.0,posted-content,False,,,
211:liu2024continuous,liu2024continuous,article,journal_article,scholarly,True,False,True,@article,Continuous-time aggregation of massive flexible HVAC loads considering uncertainty for reserve provision in power system dispatch,"Liu, Jingguan and Ai, Xiaomeng and Fang, Jiakun and Cui, Shichang and Wang, Shengshi and Yao, Wei and Wen, Jinyu",2024,IEEE transactions on smart grid,IEEE,,,not_checked,,,,10.1109/tsg.2024.3398627,10.1109/tsg.2024.3398627,found_high_confidence,Crossref search,1.0,1.0,0,True,1.0,journal-article,True,https://ieeexplore.ieee.org/document/10527387/,resolved,
212:oprea2021edge,oprea2021edge,article,journal_article,scholarly,True,False,True,@article,Edge and fog computing using IoT for direct load optimization and control with flexibility services for citizen energy communities,"Oprea, Simona-Vasilica and Bara, Adela",2021,Knowledge-Based Systems,Elsevier,,,not_checked,,,,10.1016/j.knosys.2021.107293,10.1016/j.knosys.2021.107293,found_high_confidence,Crossref search,1.0,1.0,0,True,1.0,journal-article,True,https://linkinghub.elsevier.com/retrieve/pii/S0950705121005554,resolved,
213:cirone2022techno,cirone2022techno,article,journal_article,scholarly,True,False,True,@article,Techno-Economic Analysis of an Energy Community Based on PV and Electric Storage Systems in a Small Mountain Locality of South Italy: A Case Study,"Cirone, Daniela and Bruno, Roberto and Bevilacqua, Piero and Perrella, Stefania and Arcuri, Natale",2022,Sustainability,MDPI,,,not_checked,,,,10.3390/su142113877,10.3390/su142113877,found_high_confidence,Crossref search,1.0,1.0,0,True,1.0,journal-article,True,https://www.mdpi.com/2071-1050/14/21/13877,resolved,
214:yu2025modeling,yu2025modeling,article,journal_article,scholarly,True,False,True,@article,"Modeling households’ behavior, energy system operation, and interaction in the energy community","Yu, Songmin and Mascherbauer, Philipp and Haupt, Thomas and Skorna, Kevan and Rickmann, Hannah and Kochanski, Maksymilian and Kranzl, Lukas",2025,Energy,Elsevier,,,not_checked,,,,10.1016/j.energy.2025.136338,10.1016/j.energy.2025.136338,found_high_confidence,Crossref search,1.0,1.0,0,True,1.0,journal-article,True,https://linkinghub.elsevier.com/retrieve/pii/S0360544225019802,resolved,
215:costa2026unlocking,costa2026unlocking,article,journal_article,scholarly,True,False,True,@article,Unlocking flexibility value in energy communities: an assessment across multiple energy markets in Portugal,"Costa, Jo\ ao Victor and Couceiro, Diogo and Neves, Diana",2026,Energy Conversion and Management,Elsevier,,,not_checked,,,,10.1016/j.enconman.2026.121173,10.1016/j.enconman.2026.121173,found_high_confidence,Crossref search,1.0,1.0,0,True,1.0,journal-article,True,https://linkinghub.elsevier.com/retrieve/pii/S0196890426001421,resolved,
216:le2023developing,le2023developing,article,journal_article,scholarly,True,False,True,@article,Developing energy flexibility in clusters of buildings: A critical analysis of barriers from planning to operation,"Le Dreau, Jerome and Lopes, Rui Amaral and O'Connell, Sarah and Finn, Donal and Hu, Maomao and Queiroz, Humberto and Alexander, Dani and Satchwell, Andrew and Osterreicher, Doris and Polly, Ben and others",2023,Energy and Buildings,Elsevier,,,not_checked,,,,10.1016/j.enbuild.2023.113608,10.1016/j.enbuild.2023.113608,found_high_confidence,Crossref search,1.0,1.0,0,True,1.0,journal-article,True,https://linkinghub.elsevier.com/retrieve/pii/S0378778823008381,resolved,
217:bampoulas2021fundamental,bampoulas2021fundamental,article,journal_article,scholarly,True,False,True,@article,A fundamental unified framework to quantify and characterise energy flexibility of residential buildings with multiple electrical and thermal energy systems,"Bampoulas, Adamantios and Saffari, Mohammad and Pallonetto, Fabiano and Mangina, Eleni and Finn, Donal P",2021,Applied Energy,Elsevier,,,not_checked,,,,10.1016/j.apenergy.2020.116096,10.1016/j.apenergy.2020.116096,found_high_confidence,Crossref search,1.0,1.0,0,True,1.0,journal-article,True,https://linkinghub.elsevier.com/retrieve/pii/S0306261920315191,resolved,
